nom,type,niveau,image_url
Chaussquales,Bottes,Niv. 173,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170433.w40h40.png
Bottes du Tengu Givrefoux,Bottes,Niv. 173,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11177.w40h40.png
Sulik,Chapeau,Niv. 172,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16092.w40h40.png
Chapeau Lichinelle,Chapeau,Niv. 172,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16291.w40h40.png
Cape des Matougarous,Cape,Niv. 172,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171143.w40h40.png
Anneau du Braconnier,Anneau,Niv. 172,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170780.w40h40.png
Casquoporth,Chapeau,Niv. 171,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170431.w40h40.png
Anneau des Matougarous,Anneau,Niv. 171,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171145.w40h40.png
Cape du Petit Chapon Rouge,Cape,Niv. 171,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17121.w40h40.png
Capikténia,Cape,Niv. 171,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170434.w40h40.png
Bottes du Braconnier,Bottes,Niv. 170,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170781.w40h40.png
Ceintrémorse,Ceinture,Niv. 170,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170430.w40h40.png
Ceinture des Matougarous,Ceinture,Niv. 170,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171144.w40h40.png
Chapeau Stapokaliptik,Chapeau,Niv. 169,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16280.w40h40.png
Crolier,Amulette,Niv. 169,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170429.w40h40.png
Veranneau,Anneau,Niv. 169,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170432.w40h40.png
Anneau des Prophètes,Anneau,Niv. 168,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9227.w40h40.png
Capuche Souveraine du Roissingue,Chapeau,Niv. 168,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16204.w40h40.png
Sandales Binosse,Bottes,Niv. 167,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11171.w40h40.png
Bottes de l'Obsidiantre,Bottes,Niv. 167,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11168.w40h40.png
Casque de l'Obsidiantre,Chapeau,Niv. 166,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16281.w40h40.png
Casque du Braconnier,Chapeau,Niv. 166,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170779.w40h40.png
Bouclier de la Canopée,Bouclier,Niv. 165,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171010.w40h40.png
Cadran d'Eau,Bouclier,Niv. 165,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/82025.w40h40.png
Bouclier Shushkebab,Bouclier,Niv. 165,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170730.w40h40.png
Bouclier du Mont Kipou,Bouclier,Niv. 165,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/82001.w40h40.png
Carapace Marine,Bouclier,Niv. 165,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171393.w40h40.png
Bouclier du Kailleu,Bouclier,Niv. 165,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171045.w40h40.png
Bouclier Givrefoux,Bouclier,Niv. 165,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171012.w40h40.png
Bouclier Bouillonnant,Bouclier,Niv. 165,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171011.w40h40.png
Cadran de Feu,Bouclier,Niv. 165,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/82024.w40h40.png
Goldoture,Ceinture,Niv. 164,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10085.w40h40.png
Amulette de l'Obsidiantre,Amulette,Niv. 164,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1169.w40h40.png
Crokanture,Ceinture,Niv. 164,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170813.w40h40.png
Larme de Nagate,Amulette,Niv. 164,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171525.w40h40.png
Coiffe du Tynril,Chapeau,Niv. 164,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16188.w40h40.png
Sangle Oriole,Ceinture,Niv. 164,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171020.w40h40.png
Katar Strophe,Chapeau,Niv. 163,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16335.w40h40.png
Cape du Crokant,Cape,Niv. 163,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170811.w40h40.png
Sandales du Minotot,Bottes,Niv. 163,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11088.w40h40.png
Collier Yé,Amulette,Niv. 163,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1170.w40h40.png
Cape de l'Obsidiantre,Cape,Niv. 163,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17207.w40h40.png
Amulette Ementaire Deluxe,Amulette,Niv. 163,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1179.w40h40.png
Ceinture des Prophètes,Ceinture,Niv. 163,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10203.w40h40.png
Anneau Nimat,Anneau,Niv. 162,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171029.w40h40.png
Zothulette,Amulette,Niv. 162,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1124.w40h40.png
Slip Noze,Ceinture,Niv. 162,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10181.w40h40.png
Les Maidartes,Bottes,Niv. 161,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11169.w40h40.png
Cape Solution,Cape,Niv. 161,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171028.w40h40.png
Blopronne Royale,Chapeau,Niv. 161,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16223.w40h40.png
Bague de l'Obsidiantre,Anneau,Niv. 161,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9197.w40h40.png
Cape Tivante,Cape,Niv. 161,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17208.w40h40.png
Coiffe Crokante,Chapeau,Niv. 160,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170812.w40h40.png
Le Nahitse,Chapeau,Niv. 160,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16190.w40h40.png
Casque de Metag Robill,Chapeau,Niv. 160,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16333.w40h40.png
Sandales Hambic,Bottes,Niv. 159,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11062.w40h40.png
Collier du Minotot,Amulette,Niv. 158,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1111.w40h40.png
Masque Vaudou Thierry,Chapeau,Niv. 158,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16199.w40h40.png
Masque Vaudou Archer,Chapeau,Niv. 158,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16202.w40h40.png
Ceinture de Grozilla,Ceinture,Niv. 158,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10213.w40h40.png
Masque Vaudou Sarbak,Chapeau,Niv. 158,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16201.w40h40.png
Masque Vaudou Jav,Chapeau,Niv. 158,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16200.w40h40.png
Sceau Souverain du Roissingue,Anneau,Niv. 158,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9138.w40h40.png
Ceinture de Ben le Ripate,Ceinture,Niv. 157,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10178.w40h40.png
Amulette de Cantile,Amulette,Niv. 157,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1193.w40h40.png
Coiffe du Minotot,Chapeau,Niv. 157,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16151.w40h40.png
Ceinture d'Hell Mina,Ceinture,Niv. 157,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/172690.w40h40.png
Coiffe du Maître Zoth,Chapeau,Niv. 156,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16208.w40h40.png
Cape du Minotot,Cape,Niv. 156,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17116.w40h40.png
Fantômasque,Chapeau,Niv. 156,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16279.w40h40.png
Masque du Frelon Noir,Chapeau,Niv. 156,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16354.w40h40.png
Cape d'Hell Mina,Cape,Niv. 156,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/172686.w40h40.png
Bottes de Cantile,Bottes,Niv. 156,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11190.w40h40.png
Masque du Harpirate,Chapeau,Niv. 155,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16278.w40h40.png
Cape de Crânonier,Cape,Niv. 155,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171022.w40h40.png
Anneau de Cantile,Anneau,Niv. 155,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9221.w40h40.png
Bottes de Grozilla,Bottes,Niv. 155,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11204.w40h40.png
Crochet de Ben le Ripate,Anneau,Niv. 155,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9195.w40h40.png
Casque du Bitouf Aérien,Chapeau,Niv. 154,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16209.w40h40.png
Chapeau de Ben le Ripate,Chapeau,Niv. 154,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16272.w40h40.png
Coiffe de Grozilla,Chapeau,Niv. 154,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16317.w40h40.png
Talisman Choh,Amulette,Niv. 154,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1168.w40h40.png
Ceinture Phorreur,Ceinture,Niv. 154,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170862.w40h40.png
Bottes Honyme,Bottes,Niv. 154,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171030.w40h40.png
Alliance d'Hell Mina,Anneau,Niv. 154,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/172687.w40h40.png
Slip Hie,Ceinture,Niv. 153,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10180.w40h40.png
Ceinture du Frelon Noir,Ceinture,Niv. 153,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10238.w40h40.png
Bottes Crépitantes de Malter,Bottes,Niv. 153,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/172688.w40h40.png
Grigri Malter,Amulette,Niv. 153,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/172691.w40h40.png
Chapeau de Tournoyé,Chapeau,Niv. 153,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171021.w40h40.png
Cape de Cantile,Cape,Niv. 153,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17221.w40h40.png
Groin-groin porte bonheur,Amulette,Niv. 152,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170861.w40h40.png
Anneau poli de Malter,Anneau,Niv. 152,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/172689.w40h40.png
Collier du Tanukouï San,Amulette,Niv. 152,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1092.w40h40.png
Chapblopignon,Chapeau,Niv. 152,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16222.w40h40.png
Cape Souveraine du Roissingue,Cape,Niv. 152,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17143.w40h40.png
Bracelet du Minotot,Anneau,Niv. 151,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9116.w40h40.png
Bonnet Ko,Chapeau,Niv. 151,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16355.w40h40.png
Ruskauffe,Chapeau,Niv. 151,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16167.w40h40.png
Pèlerine d’Augilol,Cape,Niv. 151,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17262.w40h40.png
Amulette de Grozilla,Amulette,Niv. 151,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1203.w40h40.png
Engourdisseur majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151024.w40h40.png
Rempart majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151066.w40h40.png
Cuirassé Neutre majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151018.w40h40.png
Ravageur Neutre majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151060.w40h40.png
Soigneur majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151075.w40h40.png
Joueur majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151045.w40h40.png
Cape du Nowel Cauchemardesque,Cape,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17240.w40h40.png
Bottes du Nowel Cauchemardesque,Bottes,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11209.w40h40.png
Astucieux majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151096.w40h40.png
Equilibriste majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151099.w40h40.png
Bousculeur majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151135.w40h40.png
Bouclier du Capitaine,Bouclier,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/82013.w40h40.png
Tacleur majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151081.w40h40.png
Fuyard majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151036.w40h40.png
Insaisissable majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151042.w40h40.png
Cuirassé Feu majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151015.w40h40.png
Ravageur Eau majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151054.w40h40.png
Porte-Malheur du Nowel Cauchemardesque,Amulette,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1214.w40h40.png
Saccageur Eau majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151117.w40h40.png
Saccageur Air majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151120.w40h40.png
Imprenable majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151129.w40h40.png
Evanescent majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151132.w40h40.png
Inflexible majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151138.w40h40.png
Précurseur majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151141.w40h40.png
Muraille Eau majeure,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151153.w40h40.png
Infernano,Anneau,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9260.w40h40.png
Bouclier du Bûcheron,Bouclier,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/82004.w40h40.png
Bouclier Félin,Bouclier,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171391.w40h40.png
Coiffe de l'Arak-Haï,Chapeau,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/172682.w40h40.png
Ralentisseur majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151069.w40h40.png
Cuirassé Air majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151009.w40h40.png
Porteur majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151048.w40h40.png
Furibond majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151033.w40h40.png
Ravageur Terre majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151063.w40h40.png
Saccageur Terre majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151108.w40h40.png
Saccageur Feu majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151114.w40h40.png
Entraveur majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151123.w40h40.png
Muraille Feu majeure,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151150.w40h40.png
Muraille Air majeure,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151156.w40h40.png
Mandrano,Anneau,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9262.w40h40.png
Caparak,Cape,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/172685.w40h40.png
Fugitif majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151030.w40h40.png
Pousseur majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151027.w40h40.png
Adamantin majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151006.w40h40.png
Cuirassé Eau majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151012.w40h40.png
Cuirassé Terre majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151021.w40h40.png
Ravageur Air majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151051.w40h40.png
Savant majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151072.w40h40.png
Survivant majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151078.w40h40.png
Docteur majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151090.w40h40.png
Forcené majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151093.w40h40.png
Taquin majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151102.w40h40.png
Saccageur Neutre majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151111.w40h40.png
Styxano,Anneau,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9261.w40h40.png
Bouclier Duveteux,Bouclier,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171009.w40h40.png
Derma Tho,Bouclier,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/82003.w40h40.png
Ravageur Feu majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151057.w40h40.png
Initiateur majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151039.w40h40.png
Acrobate majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151003.w40h40.png
Masque du Nowel Cauchemardesque,Chapeau,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16324.w40h40.png
Bloqueur majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151084.w40h40.png
Vagabond majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151087.w40h40.png
Bastion majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151105.w40h40.png
Paralyseur majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151126.w40h40.png
Muraille Terre majeure,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151144.w40h40.png
Muraille Neutre majeure,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151147.w40h40.png
Robuste majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151162.w40h40.png
Féroce majeur,Trophée,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/151168.w40h40.png
Willkillsano,Anneau,Niv. 150,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9263.w40h40.png
Anneau Tissé,Anneau,Niv. 149,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/172680.w40h40.png
Krépite,Chapeau,Niv. 149,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16095.w40h40.png
Ceinture du Minotot,Ceinture,Niv. 149,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10105.w40h40.png
Couvre-chef du Shushkebab,Chapeau,Niv. 149,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170732.w40h40.png
Cape du Bretteur Céleste,Cape,Niv. 148,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171150.w40h40.png
Gaine Nyée,Ceinture,Niv. 148,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/172684.w40h40.png
Ceinture de Bworkékorall,Ceinture,Niv. 148,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171182.w40h40.png
Bottes Soyeuses,Bottes,Niv. 148,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/172681.w40h40.png
Ceinture Bitoufale de Prosper Youpla,Ceinture,Niv. 148,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10128.w40h40.png
Cape Itaineflam,Cape,Niv. 148,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17092.w40h40.png
Anneau Frage,Anneau,Niv. 148,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9196.w40h40.png
Ceinture du Bretteur Céleste,Ceinture,Niv. 147,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171149.w40h40.png
Amulette des Huit Yeux,Amulette,Niv. 147,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/172683.w40h40.png
Sandales Gorithme,Bottes,Niv. 147,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11170.w40h40.png
Amulette de Frigostine,Amulette,Niv. 147,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1192.w40h40.png
Ceinture du Kaniblou,Ceinture,Niv. 146,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171032.w40h40.png
Cape du Shushkebab,Cape,Niv. 146,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170731.w40h40.png
Anneau Nobstant,Anneau,Niv. 146,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9200.w40h40.png
Cape Phorreur,Cape,Niv. 146,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170860.w40h40.png
Bottes Cloutées de Bworkékorall,Bottes,Niv. 146,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171183.w40h40.png
Anneau du Mansot Royal,Anneau,Niv. 146,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9194.w40h40.png
Coiffe du Chêne Mou,Chapeau,Niv. 145,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16166.w40h40.png
Anneau du Kaniblou,Anneau,Niv. 145,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171031.w40h40.png
Waraji du Bretteur Céleste,Bottes,Niv. 145,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11006.w40h40.png
