category,nom,type,niveau,original_image_url
consommables,Baffeur en Oliviolet,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93055.w40h40.png
consommables,Foudroyeur en Merisier,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93069.w40h40.png
consommables,Foudroyeur en Bois Envoûté,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93074.w40h40.png
consommables,Ballon Rouge Magique,Objet utilisable,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/94005.w40h40.png
consommables,Ballon Vert Magique,Objet utilisable,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/94008.w40h40.png
consommables,Shigekax Banane,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42023.w40h40.png
consommables,Shigekax Pomme,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42019.w40h40.png
consommables,Pawchemin Sowt: Cawotte,Parchemin de sortilège,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171855.w40h40.png
consommables,Shigekax Amande,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42036.w40h40.png
consommables,Shigekax Coco,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42040.w40h40.png
consommables,Shigekax Prune,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42041.w40h40.png
consommables,Salace de poissons,Poisson comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/49140.w40h40.png
consommables,Elixir Crâ,Potion de téléportation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12157.w40h40.png
consommables,Elixir Iop,Potion de téléportation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12158.w40h40.png
consommables,Elixir Féca,Potion de téléportation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12161.w40h40.png
consommables,Elixir Enutrof,Potion de téléportation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12162.w40h40.png
consommables,Elixir Sram,Potion de téléportation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12164.w40h40.png
consommables,Parchemin de Forgeur de Pelles,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171827.w40h40.png
consommables,Parchemin de Sculptemage de Bâtons,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171835.w40h40.png
consommables,Parchemin de Façonneur,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171826.w40h40.png
consommables,Parchemin de Costumage,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171832.w40h40.png
consommables,Parchemin de Chasseur,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171840.w40h40.png
consommables,Sort Spécial Mot Lotof,Parchemin de sortilège,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/75010.w40h40.png
consommables,Sort Spécial: Douleur partagée,Parchemin de sortilège,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/75008.w40h40.png
consommables,Shigekax Kill Coos,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42024.w40h40.png
consommables,Potion de soin du débutant,Potion,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12724.w40h40.png
consommables,Pain du débutant,Pain,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/33006.w40h40.png
consommables,Poisson Deukloche du débutant,Poisson comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/49139.w40h40.png
consommables,Mexicanos du débutant,Viande comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/69113.w40h40.png
consommables,Chapain,Pain,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/33004.w40h40.png
consommables,Viande d'aventurier,Objet utilisable,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/94022.w40h40.png
consommables,Bonbon à la Menthe du Petit Prospecteur,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42153.w40h40.png
consommables,Bonbon à la Menthe de l'Apprenti,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42154.w40h40.png
consommables,Potion d'oubli : Invocation de Dopeul Enutrof,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43036.w40h40.png
consommables,Potion d'oubli : Invocation de Dopeul Xélor,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43037.w40h40.png
consommables,Potion d'oubli : Extraction,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43040.w40h40.png
consommables,Potion d'oubli : Dagues Boomerang,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43040.w40h40.png
consommables,Potion d'oubli : Espingole,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43040.w40h40.png
consommables,Potion d'oubli : Dernier Souffle,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43040.w40h40.png
consommables,Parchemin d'attitude Se mettre en colère,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Parchemin d'attitude S'allonger,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Parchemin d'attitude Rire,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Parchemin d'attitude Montrer sa peur,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Parchemin d'attitude Fleurs,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Parchemin d'attitude Lire un livre,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Parchemin d'attitude Trace,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Paquet Cadeau en Chocolat,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42158.w40h40.png
consommables,Peluche en Chocolat,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42159.w40h40.png
consommables,Racines de Jean Gimbre,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24887.w40h40.png
consommables,Étiquette à remplir,Objet utilisable,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/94026.w40h40.png
consommables,Krokillage Jaune,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42166.w40h40.png
consommables,Elixir Steamer,Potion de téléportation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12730.w40h40.png
consommables,Sort Spécial: Brise l'âme,Parchemin de sortilège,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/75003.w40h40.png
consommables,Parchemin d'attitude Lire une carte,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Parchemin d'attitude Pied de nez,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Sukette à la Prune,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42008.w40h40.png
consommables,Parchemin d'attitude Encourager,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Barre Rabmarac au Citron,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42169.w40h40.png
consommables,Bouboule de Neige en Sucre Glace,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42173.w40h40.png
consommables,Parchemin d'attitude Écrire,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Potion de changement de blason d'alliance,Potion Cosmétique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12738.w40h40.png
consommables,Fée d'artifice Champouf,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74052.w40h40.png
consommables,Fée d'artifice Fleurie,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74054.w40h40.png
consommables,Offrir un Gâteau,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Parchemin d'Appellation: Protecteur de la Cité,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Parchemin d'attitude Zombique,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170334.w40h40.png
consommables,Parchemin d'Appellation: Nouveau Sang,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Parchemin d'Appellation: Désinsectiseur,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Richissime,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170563.w40h40.png
consommables,Sécheresse,Bière,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/37004.w40h40.png
consommables,Potion de changement de classe,Potion Cosmétique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170670.w40h40.png
consommables,Parchemin d'Appellation: Parangon Iop,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Parchemin d'Appellation: Parangon Osamodas,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Bonbon tout rose,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42155.w40h40.png
consommables,Bonbon vert fluo,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42152.w40h40.png
consommables,Parchemin d'Appellation: Pèlerin du savoir,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,"Parchemin d'Appellation: Pas de rats, pas de chocolat",Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Dragombre,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
consommables,Parchemin d'Appellation : Doyen de l'ancienne Pandala,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Démoniaque,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171244.w40h40.png
consommables,J'ai faim,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171243.w40h40.png
consommables,Danse du Trool,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171250.w40h40.png
consommables,Guitare électromagique,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171252.w40h40.png
consommables,Animal,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171374.w40h40.png
consommables,Insectoïde,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171375.w40h40.png
consommables,Petit Parchemin de Sagesse,Parchemin de caractéristique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/76024.w40h40.png
consommables,Parchemin d'Appellation : Chanceux,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Danse Krosmique,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171773.w40h40.png
consommables,Parchemin d'Appellation: Plieur de serviettes,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Parchemin d'Appellation: Ambassadeur d'Ecaflipus,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Lancer un dé.,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171808.w40h40.png
consommables,Parchemin d'Appellation : Mister Monde des Douze,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Ornement Xélor,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Danse de Barbi Cajob,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/172219.w40h40.png
consommables,Parchemin d'Appellation : Gardien des chants sacrés,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Ornement Domination de Raval,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Parchemin d'Appellation : Gardien des Reliques Oubliées,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Parchemin d'Appellation : Míster Amakna,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
consommables,Potion de Rappel,Potion de téléportation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12017.w40h40.png
consommables,Parchemin Blanc,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/13003.w40h40.png
consommables,Parchemin de Forgeur d'Epée,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171827.w40h40.png
consommables,Sort: Flamiche,Parchemin de sortilège,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171851.w40h40.png
consommables,Grand Parchemin d'Agilité,Parchemin de caractéristique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171970.w40h40.png
consommables,Parchemin de Sagesse,Parchemin de caractéristique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171968.w40h40.png
consommables,Petit Parchemin de Vitalité,Parchemin de caractéristique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/76003.w40h40.png
consommables,Puissant Parchemin de Vitalité,Parchemin de caractéristique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171981.w40h40.png
consommables,Parchemin d'Intelligence,Parchemin de caractéristique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171966.w40h40.png
consommables,Grand Parchemin d'Intelligence,Parchemin de caractéristique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171972.w40h40.png
consommables,Parchemin de Boulanger,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171824.w40h40.png
consommables,Potion d'oubli : Roulette,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43027.w40h40.png
consommables,Potion d'oubli : Trèfle,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43027.w40h40.png
consommables,Potion d'oubli : Bond du Félin,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43027.w40h40.png
consommables,Potion d'oubli : Topkaj,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43027.w40h40.png
consommables,Potion d'oubli : Langue Râpeuse,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43027.w40h40.png
consommables,Potion d'oubli : Esprit Félin,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43027.w40h40.png
consommables,Potion d'oubli : Armure Terrestre,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43028.w40h40.png
consommables,Potion d'oubli : Armure Aqueuse,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43028.w40h40.png
consommables,Potion d'oubli : Trêve,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43028.w40h40.png
consommables,Potion d'oubli : Glyphe d'Aveuglement,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43028.w40h40.png
consommables,Potion d'oubli : Epée Destructrice,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43029.w40h40.png
consommables,Potion d'oubli : Souffle,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43029.w40h40.png
consommables,Potion d'oubli : Lancer de Pelle,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43030.w40h40.png
consommables,Potion d'oubli : Désinvocation,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43030.w40h40.png
consommables,Potion d'oubli : Force de l'âge,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43030.w40h40.png
consommables,Potion d'oubli : Coffre animé,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43030.w40h40.png
consommables,Potion d'oubli : Griffe Spectrale,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43031.w40h40.png
consommables,Potion d'oubli : Invocation de Tofu,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43031.w40h40.png
consommables,Potion d'oubli : Invocation de Bouftou,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43031.w40h40.png
consommables,Potion d'oubli : Griffe Cinglante,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43031.w40h40.png
consommables,Potion d'oubli : Résistance Naturelle,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43031.w40h40.png
consommables,Potion d'oubli : Invocation de Bwork Mage,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43031.w40h40.png
consommables,Potion d'oubli : Invocation de Dragonnet Rouge,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43031.w40h40.png
consommables,Potion d'oubli : Piège de Silence,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43032.w40h40.png
consommables,Potion d'oubli : Poison Paralysant,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43033.w40h40.png
consommables,Potion d'oubli : Feu de Brousse,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43033.w40h40.png
consommables,Potion d'oubli : Flèche Magique,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43035.w40h40.png
consommables,Potion d'oubli : Tir Critique,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43035.w40h40.png
consommables,Potion d'oubli : Flèche Glacée,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43035.w40h40.png
consommables,Potion d'oubli : Flèche Empoisonnée,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43035.w40h40.png
consommables,Potion d'oubli : Flèche d'Immobilisation,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43035.w40h40.png
consommables,Potion d'oubli : Flèche Destructrice,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43035.w40h40.png
consommables,Potion d'oubli : Mot de Jouvence,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43036.w40h40.png
consommables,Potion d'oubli : Mot d'Immobilisation,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43036.w40h40.png
consommables,Potion d'oubli : Mot de Silence,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43036.w40h40.png
consommables,Potion d'oubli : Fuite,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43037.w40h40.png
consommables,Potion d'oubli : Frappe de Xélor,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43037.w40h40.png
consommables,Potion d'oubli : Transfert de Vie,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43034.w40h40.png
consommables,Potion d'oubli : Assaut,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43034.w40h40.png
consommables,Potion d'oubli : Châtiment Agile,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43034.w40h40.png
consommables,Oeuf de Bwak d'air,Oeuf de familier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/72061.w40h40.png
consommables,Rune de Transport,Potion de téléportation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12014.w40h40.png
consommables,Potion d'oubli de métier : Forgeur d'Epées,Potion d'oubli de métier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/44002.w40h40.png
consommables,Potion d'oubli de métier : Cordonnier,Potion d'oubli de métier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/44002.w40h40.png
consommables,potion d'oubli de métier : Sculpteur de Baguettes,Potion d'oubli de métier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/44002.w40h40.png
consommables,Potion d'oubli de métier : Forgeur de Pelles,Potion d'oubli de métier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/44002.w40h40.png
consommables,Potion d'oubli de métier : Tailleur,Potion d'oubli de métier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/44002.w40h40.png
consommables,Potion d'oubli de métier : Sculptemage de Baguettes,Potion d'oubli de métier,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/44002.w40h40.png
consommables,Bâton de crabe **,Poisson comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/49074.w40h40.png
consommables,Bar grillé ***,Poisson comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/49080.w40h40.png
consommables,Beignet de Greu-vette **,Poisson comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/49081.w40h40.png
consommables,Aile de Raie ***,Poisson comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/49086.w40h40.png
consommables,Kralamoure grillé **,Poisson comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/49090.w40h40.png
consommables,Truite flambée ****,Poisson comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/49109.w40h40.png
